"Locus_name","tree_1","tree_2","RF_distance","nRF_distance","wRF_distance","KF_distance","SPR_distance","path_distance","geodesic_distance"
"UCE-4438","One_class","Mixture",34,0.2833,0.6111,0.139,7,1.2812,NA
"UCE-4434","One_class","Mixture",30,0.2632,1.0697,0.2285,5,1.7502,NA
"UCE-4437","One_class","Mixture",58,0.4833,0.298,0.0693,13,0.4846,NA
"UCE-4442","One_class","Mixture",2,0.0714,0.1011,0.0439,1,0.3497,NA
"UCE-443","One_class","Mixture",30,0.2113,0.4668,0.0986,4,0.9795,NA
"UCE-4446","One_class","Mixture",0,0,0.005,0.0015,0,0.0093,NA
"UCE-4443","One_class","Mixture",20,0.2128,0.3621,0.0967,6,1.1891,NA
"UCE-4445","One_class","Mixture",16,0.1509,1.0873,0.2733,3,3.9919,NA
"UCE-4447","One_class","Mixture",0,0,0.1094,0.0382,0,0.36,NA
"UCE-4451","One_class","Mixture",0,0,0.1484,0.0534,0,0.3261,NA
"UCE-4450","One_class","Mixture",26,0.1884,0.8937,0.2216,6,2.9944,NA
"UCE-4452","One_class","Mixture",0,0,0.2742,0.0913,0,0.8217,NA
"UCE-4453","One_class","Mixture",20,0.2128,0.1922,0.0504,5,0.8604,NA
"UCE-4456","One_class","Mixture",0,0,0.164,0.0627,0,0.5407,NA
"UCE-4455","One_class","Mixture",0,0,0.0344,0.0073,0,0.0689,NA
"UCE-4459","One_class","Mixture",0,0,0.039,0.0129,0,0.0677,NA
"UCE-4457","One_class","Mixture",14,0.1458,0.1773,0.073,4,0.3342,NA
"UCE-4458","One_class","Mixture",22,0.2973,0.5682,0.1793,4,0.9805,NA
"UCE-4466","One_class","Mixture",0,0,0.1415,0.0569,0,0.4406,NA
"UCE-4465","One_class","Mixture",0,0,0.0359,0.012,0,0.1302,NA
"UCE-445","One_class","Mixture",76,0.4368,2.9206,0.6942,12,6.3237,NA
"UCE-4463","One_class","Mixture",38,0.2879,0.9026,0.1723,8,2.4934,NA
"UCE-4472","One_class","Mixture",62,0.4559,1.5573,0.2993,11,4.2811,NA
"UCE-4474","One_class","Mixture",0,0,0.0018,6e-04,0,0.0018,NA
"UCE-4477","One_class","Mixture",36,0.4,0.9509,0.2771,7,2.3044,NA
"UCE-4473","One_class","Mixture",56,0.4828,1.8014,0.3524,9,2.8322,NA
"UCE-4479","One_class","Mixture",26,0.3023,0.3484,0.0759,6,0.6934,NA
"UCE-447","One_class","Mixture",24,0.24,0.5105,0.157,6,1.1741,NA
"UCE-4482","One_class","Mixture",30,0.2381,3.0834,0.4677,9,15.9442,NA
"UCE-4484","One_class","Mixture",0,0,0.4126,0.1185,0,1.4758,NA
"UCE-4485","One_class","Mixture",64,0.5714,0.7577,0.1693,12,2.4359,NA
"UCE-4492","One_class","Mixture",0,0,0.3598,0.1046,0,0.7148,NA
"UCE-4486","One_class","Mixture",8,0.0513,0.027,0.0058,2,0.0589,NA
"UCE-4498","One_class","Mixture",0,0,0.003,9e-04,0,0.003,NA
"UCE-4494","One_class","Mixture",28,0.2745,0.183,0.0491,6,0.553,NA
"UCE-449","One_class","Mixture",0,0,0.075,0.0231,0,0.2087,NA
"UCE-44","One_class","Mixture",24,0.2857,0.0617,0.0227,6,0.3601,NA
"UCE-4500","One_class","Mixture",44,0.3729,0.6496,0.1421,11,1.6113,NA
"UCE-4509","One_class","Mixture",0,0,0.1119,0.0393,0,0.3152,NA
"UCE-4507","One_class","Mixture",22,0.2037,0.5612,0.1242,4,1.0276,NA
"UCE-450","One_class","Mixture",4,0.0513,0.1437,0.0462,2,0.3553,NA
"UCE-4504","One_class","Mixture",54,0.5,0.5109,0.1476,11,1.6951,NA
"UCE-4513","One_class","Mixture",0,0,0.255,0.0745,0,0.9026,NA
"UCE-4512","One_class","Mixture",10,0.1389,0.0125,0.0024,3,0.0371,NA
"UCE-4511","One_class","Mixture",46,0.3833,5.0359,0.7079,11,14.0279,NA
"UCE-4516","One_class","Mixture",0,0,0.0337,0.0092,0,0.0854,NA
"UCE-4515","One_class","Mixture",28,0.359,0.5708,0.1293,3,1.3807,NA
"UCE-4521","One_class","Mixture",14,0.2121,0.8792,0.1819,4,1.4191,NA
"UCE-4519","One_class","Mixture",82,0.5325,2.8486,0.3995,19,8.8964,NA
"UCE-4522","One_class","Mixture",0,0,0.0059,0.0014,0,0.0116,NA
"UCE-4518","One_class","Mixture",56,0.3889,0.3031,0.0563,13,0.5639,NA
"UCE-4523","One_class","Mixture",96,0.6857,0.5181,0.0938,22,1.2211,NA
"UCE-4525","One_class","Mixture",6,0.0588,0.0193,0.0034,3,0.0881,NA
"UCE-4530","One_class","Mixture",28,0.4828,2.3993,0.6752,5,11.3139,NA
"UCE-4528","One_class","Mixture",52,0.4483,0.7086,0.1998,12,1.4334,NA
"UCE-4527","One_class","Mixture",28,0.35,0.3787,0.0966,6,0.8355,NA
"UCE-4531","One_class","Mixture",2,0.0833,0.0561,0.0181,1,0.1366,NA
"UCE-4532","One_class","Mixture",14,0.0843,0.098,0.0279,3,0.22,NA
"UCE-4534","One_class","Mixture",84,0.5753,2.1112,0.3351,20,2.7511,NA
"UCE-4535","One_class","Mixture",16,0.1356,0.06,0.0115,6,0.2037,NA
"UCE-4536","One_class","Mixture",50,0.4545,0.4484,0.1426,9,1.3252,NA
"UCE-4537","One_class","Mixture",12,0.125,0.1255,0.0292,3,0.5042,NA
"UCE-4538","One_class","Mixture",0,0,0.0424,0.0127,0,0.1049,NA
"UCE-4539","One_class","Mixture",0,0,0.2326,0.0702,0,0.51,NA
"UCE-453","One_class","Mixture",92,0.6133,1.4617,0.2515,17,3.728,NA
"UCE-4540","One_class","Mixture",74,0.5068,1.8752,0.3332,16,3.1762,NA
"UCE-4542","One_class","Mixture",4,0.1333,0.3158,0.1005,1,0.9758,NA
"UCE-4544","One_class","Mixture",36,0.3158,2.2997,0.3751,7,5.0235,NA
"UCE-4546","One_class","Mixture",8,0.0741,0.1035,0.0326,2,0.2037,NA
"UCE-4549","One_class","Mixture",0,0,0.0963,0.0358,0,0.1988,NA
"UCE-4547","One_class","Mixture",12,0.1463,0.0626,0.0211,3,0.2046,NA
"UCE-4548","One_class","Mixture",78,0.5909,1.2933,0.259,15,3.6457,NA
"UCE-454","One_class","Mixture",20,0.1587,0.8653,0.2435,5,2.1775,NA
"UCE-4550","One_class","Mixture",36,0.3051,0.2236,0.0547,9,0.4958,NA
"UCE-4553","One_class","Mixture",4,0.0571,0.0102,0.0019,2,0.0191,NA
"UCE-4552","One_class","Mixture",60,0.4412,1.0035,0.2199,10,2.7959,NA
"UCE-4554","One_class","Mixture",52,0.4727,0.6092,0.1973,11,1.2909,NA
"UCE-4555","One_class","Mixture",32,0.2857,0.8285,0.2136,7,1.3347,NA
"UCE-4557","One_class","Mixture",16,0.16,0.9128,0.2019,6,2.4735,NA
"UCE-4558","One_class","Mixture",40,0.4,1.3311,0.2937,8,4.0321,NA
"UCE-4559","One_class","Mixture",18,0.1525,0.388,0.1129,4,0.4384,NA
"UCE-4560","One_class","Mixture",42,0.3889,1.1633,0.2264,8,3.0601,NA
"UCE-4562","One_class","Mixture",60,0.5,1.5564,0.2887,8,4.2686,NA
"UCE-4565","One_class","Mixture",58,0.4531,1.3808,0.2941,12,2.8282,NA
"UCE-4566","One_class","Mixture",8,0.4444,4.1362,2.4488,3,9.7648,NA
"UCE-4569","One_class","Mixture",2,0.0833,0.2307,0.078,1,0.5038,NA
"UCE-4564","One_class","Mixture",10,0.0725,0.411,0.0853,2,2.5092,NA
"UCE-4570","One_class","Mixture",0,0,0.5776,0.2093,0,1.7389,NA
"UCE-4573","One_class","Mixture",36,0.4186,0.8279,0.158,7,1.6584,NA
"UCE-4574","One_class","Mixture",4,0.125,0.2321,0.0711,1,0.3902,NA
"UCE-4578","One_class","Mixture",10,0.122,0.1508,0.0423,1,0.1829,NA
"UCE-4575","One_class","Mixture",8,0.1081,0.1625,0.0399,2,0.8095,NA
"UCE-4584","One_class","Mixture",4,0.0541,0.0249,0.0063,2,0.0535,NA
"UCE-4580","One_class","Mixture",12,0.1277,0.1508,0.0392,3,0.3747,NA
"UCE-4585","One_class","Mixture",24,0.3,0.4998,0.1822,5,1.2907,NA
"UCE-4586","One_class","Mixture",0,0,0.2132,0.0871,0,0.5269,NA
"UCE-4587","One_class","Mixture",26,0.2167,0.3473,0.0997,3,1.0553,NA
"UCE-458","One_class","Mixture",0,0,0.1639,0.0769,0,0.6198,NA
"UCE-4588","One_class","Mixture",14,0.0897,0.1036,0.0189,4,0.1748,NA
"UCE-4592","One_class","Mixture",0,0,0.0831,0.0302,0,0.1721,NA
"UCE-4591","One_class","Mixture",16,0.1509,0.1028,0.0218,5,0.3144,NA
"UCE-4593","One_class","Mixture",0,0,0.0076,0.002,0,0.0095,NA
"UCE-4598","One_class","Mixture",0,0,0.0127,0.0047,0,0.0167,NA
"UCE-4599","One_class","Mixture",0,0,0.2063,0.0683,0,0.5682,NA
"UCE-459","One_class","Mixture",0,0,0.0895,0.0242,0,0.2922,NA
"UCE-4594","One_class","Mixture",40,0.3509,0.2064,0.05,7,0.3775,NA
"UCE-45","One_class","Mixture",4,0.2,0.0472,0.0204,1,0.1584,NA
"UCE-4600","One_class","Mixture",0,0,0.1456,0.0454,0,0.5909,NA
"UCE-4604","One_class","Mixture",0,0,0.0444,0.0141,0,0.1016,NA
"UCE-4606","One_class","Mixture",0,0,0.0537,0.018,0,0.1124,NA
"UCE-4605","One_class","Mixture",40,0.3448,0.3077,0.0576,7,0.7982,NA
"UCE-4607","One_class","Mixture",84,0.75,0.6264,0.2033,17,3.5178,NA
"UCE-4608","One_class","Mixture",0,0,0.0022,6e-04,0,0.0056,NA
"UCE-460","One_class","Mixture",0,0,0.0336,0.011,0,0.0794,NA
"UCE-4610","One_class","Mixture",0,0,0.0936,0.0295,0,0.1947,NA
"UCE-4609","One_class","Mixture",30,0.2679,0.4083,0.0727,4,0.8089,NA
"UCE-4612","One_class","Mixture",12,0.1111,0.3365,0.0613,3,0.7589,NA
"UCE-4614","One_class","Mixture",18,0.2045,0.267,0.0688,6,1.0089,NA
"UCE-4618","One_class","Mixture",2,0.0625,0.2632,0.0799,1,0.6456,NA
"UCE-4615","One_class","Mixture",20,0.1587,0.201,0.036,5,1.2776,NA
"UCE-4616","One_class","Mixture",40,0.3448,0.4181,0.101,8,1.0111,NA
"UCE-4619","One_class","Mixture",0,0,0.2538,0.0992,0,0.8329,NA
"UCE-4622","One_class","Mixture",0,0,0.0122,0.0033,0,0.0187,NA
"UCE-4623","One_class","Mixture",0,0,0.0669,0.0245,0,0.2229,NA
"UCE-4629","One_class","Mixture",28,0.4,0.8245,0.1629,6,1.0971,NA
"UCE-4625","One_class","Mixture",50,0.463,1.0667,0.2622,8,2.7644,NA
"UCE-462","One_class","Mixture",0,0,0.0018,6e-04,0,0.0023,NA
"UCE-4631","One_class","Mixture",2,0.0286,0.2947,0.0599,1,1.0008,NA
"UCE-4633","One_class","Mixture",0,0,0.2852,0.0953,0,0.6368,NA
"UCE-4632","One_class","Mixture",74,0.4684,1.9048,0.5364,11,4.4835,NA
"UCE-4637","One_class","Mixture",20,0.2041,0.5088,0.113,4,1.0118,NA
"UCE-4639","One_class","Mixture",0,0,0.065,0.0213,0,0.1246,NA
"UCE-4638","One_class","Mixture",44,0.3548,1.0274,0.1947,9,2.6435,NA
"UCE-463","One_class","Mixture",16,0.1429,0.3133,0.0804,4,0.8391,NA
"UCE-4640","One_class","Mixture",42,0.4118,0.4744,0.1671,9,1.3753,NA
"UCE-4641","One_class","Mixture",28,0.2745,0.3184,0.0591,6,0.7493,NA
"UCE-4642","One_class","Mixture",0,0,0.1657,0.0631,0,0.5356,NA
"UCE-4644","One_class","Mixture",8,0.0976,0.1684,0.0441,3,0.1786,NA
"UCE-4643","One_class","Mixture",74,0.4512,1.4801,0.2412,15,2.9257,NA
"UCE-4651","One_class","Mixture",0,0,0,0,0,0,NA
"UCE-464","One_class","Mixture",48,0.48,2.5002,0.553,7,5.2387,NA
"UCE-4646","One_class","Mixture",20,0.1961,0.0836,0.0222,6,0.1966,NA
"UCE-4653","One_class","Mixture",0,0,0.0406,0.0108,0,0.073,NA
"UCE-4652","One_class","Mixture",82,0.6721,1.5519,0.2936,14,3.98,NA
"UCE-4654","One_class","Mixture",26,0.2955,3.0748,0.6241,4,7.881,NA
"UCE-4659","One_class","Mixture",0,0,0.0023,7e-04,0,0.0065,NA
"UCE-4658","One_class","Mixture",52,0.3171,0.9214,0.1527,9,1.4309,NA
"UCE-4660","One_class","Mixture",0,0,0.1487,0.047,0,0.4143,NA
"UCE-4661","One_class","Mixture",0,0,0.0033,0.0011,0,0.0054,NA
"UCE-4666","One_class","Mixture",28,0.2154,0.3305,0.0716,8,0.7972,NA
"UCE-4673","One_class","Mixture",0,0,0.0837,0.0367,0,0.199,NA
"UCE-4672","One_class","Mixture",2,0.0588,0.5263,0.1826,1,2.1784,NA
"UCE-4662","One_class","Mixture",26,0.1857,0.0408,0.0096,7,0.1063,NA
"UCE-4670","One_class","Mixture",50,0.3846,1.1348,0.2134,12,3.6179,NA
"UCE-4674","One_class","Mixture",2,0.0588,0.2652,0.0895,1,0.7457,NA
"UCE-4679","One_class","Mixture",0,0,0.0529,0.022,0,0.1309,NA
"UCE-4676","One_class","Mixture",16,0.1739,0.0249,0.0049,4,0.0577,NA
"UCE-4678","One_class","Mixture",40,0.3774,1.6388,0.4194,7,4.4002,NA
"UCE-4680","One_class","Mixture",34,0.3269,0.2551,0.0495,9,0.8534,NA
"UCE-4681","One_class","Mixture",18,0.1875,2.2558,1.6274,4,13.3044,NA
"UCE-4688","One_class","Mixture",20,0.2273,0.1779,0.041,7,0.6724,NA
"UCE-4690","One_class","Mixture",34,0.3091,0.4521,0.1554,7,1.5071,NA
"UCE-4692","One_class","Mixture",48,0.4211,0.6151,0.1251,11,0.7189,NA
"UCE-4693","One_class","Mixture",0,0,0.0772,0.0322,0,0.2053,NA
"UCE-4694","One_class","Mixture",58,0.4677,1.0493,0.2123,11,2.2647,NA
"UCE-4695","One_class","Mixture",38,0.3725,0.4016,0.1069,10,1.2825,NA
"UCE-4696","One_class","Mixture",14,0.1458,0.1485,0.0383,5,0.1834,NA
"UCE-4699","One_class","Mixture",22,0.2075,0.0699,0.0234,5,0.2852,NA
"UCE-4697","One_class","Mixture",12,0.125,0.0972,0.0224,4,0.2229,NA
"UCE-46","One_class","Mixture",0,0,0.0031,8e-04,0,0.006,NA
"UCE-4702","One_class","Mixture",0,0,0.1925,0.0702,0,0.4924,NA
"UCE-469","One_class","Mixture",42,0.4118,1.0616,0.2297,9,2.0866,NA
"UCE-4705","One_class","Mixture",4,0.1176,0.137,0.0459,1,0.3316,NA
"UCE-4704","One_class","Mixture",26,0.2203,0.6781,0.1669,4,1.365,NA
"UCE-4706","One_class","Mixture",0,0,0.0067,0.002,0,0.0057,NA
"UCE-4713","One_class","Mixture",14,0.14,0.2472,0.0626,5,1.038,NA
"UCE-4711","One_class","Mixture",40,0.2941,0.4863,0.0938,7,1.0129,NA
"UCE-4707","One_class","Mixture",38,0.3065,5.6773,1.9299,3,5.2826,NA
"UCE-4714","One_class","Mixture",36,0.3673,0.6862,0.138,6,1.2003,NA
"UCE-4716","One_class","Mixture",14,0.125,0.3532,0.0936,3,0.7086,NA
"UCE-4721","One_class","Mixture",16,0.1818,0.0772,0.0216,6,0.2,NA
"UCE-4719","One_class","Mixture",50,0.4032,0.9628,0.2803,10,2.4358,NA
"UCE-4724","One_class","Mixture",24,0.2667,0.0813,0.0192,6,0.179,NA
"UCE-4725","One_class","Mixture",24,0.2182,1.2144,0.1891,6,3.98,NA
"UCE-4726","One_class","Mixture",0,0,0.0096,0.0024,0,0.0219,NA
"UCE-4729","One_class","Mixture",26,0.325,0.8308,0.2135,3,1.6284,NA
"UCE-4730","One_class","Mixture",26,0.325,0.7337,0.187,4,1.5989,NA
"UCE-472","One_class","Mixture",74,0.6167,2.3995,0.3676,15,3.9937,NA
"UCE-4735","One_class","Mixture",28,0.3182,0.2218,0.0815,6,0.4851,NA
"UCE-4732","One_class","Mixture",28,0.2333,0.0912,0.0225,7,0.2074,NA
"UCE-4738","One_class","Mixture",0,0,0.2725,0.1179,0,0.7397,NA
"UCE-4733","One_class","Mixture",98,0.6203,4.0408,0.635,19,8.0392,NA
"UCE-4739","One_class","Mixture",38,0.3167,0.963,0.2121,8,2.1035,NA
"UCE-4747","One_class","Mixture",0,0,0.0021,8e-04,0,0.0047,NA
"UCE-4744","One_class","Mixture",24,0.2,0.1778,0.0653,4,0.2762,NA
"UCE-4741","One_class","Mixture",32,0.3333,0.2132,0.0784,6,0.7747,NA
"UCE-4742","One_class","Mixture",24,0.2,1.3179,0.2335,4,3.0807,NA
"UCE-4750","One_class","Mixture",24,0.4286,0.074,0.0185,5,0.0998,NA
"UCE-4751","One_class","Mixture",40,0.4878,4.9397,0.9487,8,9.5028,NA
"UCE-4752","One_class","Mixture",8,0.2667,0.5929,0.1433,3,1.2314,NA
"UCE-4753","One_class","Mixture",28,0.3784,1.4018,0.4077,5,3.6807,NA
"UCE-4754","One_class","Mixture",42,0.3043,0.636,0.1469,10,1.111,NA
"UCE-4760","One_class","Mixture",0,0,0.0172,0.0041,0,0.0248,NA
"UCE-4757","One_class","Mixture",2,0.027,0.0109,0.0025,1,0.0182,NA
"UCE-4762","One_class","Mixture",50,0.4098,1.3909,0.3025,7,2.7978,NA
"UCE-4763","One_class","Mixture",8,0.0702,2.3644,0.6519,3,7.1929,NA
"UCE-4765","One_class","Mixture",2,0.0556,0.3432,0.1715,1,1.2597,NA
"UCE-4766","One_class","Mixture",38,0.3585,0.8846,0.1706,8,2.0109,NA
"UCE-4764","One_class","Mixture",12,0.1017,0.1582,0.0733,4,0.4104,NA
"UCE-4769","One_class","Mixture",0,0,0.0128,0.004,0,0.0345,NA
"UCE-4771","One_class","Mixture",0,0,0.5608,0.1578,0,1.468,NA
"UCE-4770","One_class","Mixture",20,0.2381,0.801,0.1677,3,2.476,NA
"UCE-4778","One_class","Mixture",0,0,0.1398,0.0709,0,0.4027,NA
"UCE-4776","One_class","Mixture",44,0.3729,0.2924,0.0762,6,0.7099,NA
"UCE-4779","One_class","Mixture",20,0.137,1.2756,0.2238,4,5.2605,NA
"UCE-4780","One_class","Mixture",14,0.1321,0.0416,0.0103,4,0.0918,NA
"UCE-4784","One_class","Mixture",44,0.449,0.6686,0.1867,10,1.2756,NA
"UCE-4782","One_class","Mixture",18,0.2045,0.0696,0.0156,6,0.1345,NA
"UCE-4787","One_class","Mixture",0,0,0.1573,0.0487,0,0.2827,NA
"UCE-4788","One_class","Mixture",0,0,0.0485,0.0219,0,0.1466,NA
"UCE-4786","One_class","Mixture",20,0.2439,0.5654,0.1383,4,3.1483,NA
"UCE-4789","One_class","Mixture",48,0.4615,0.8456,0.1807,10,2.2871,NA
"UCE-4790","One_class","Mixture",2,0.0714,0.4563,0.1767,1,1.5141,NA
"UCE-478","One_class","Mixture",18,0.1452,0.6196,0.1863,5,2.2288,NA
"UCE-4797","One_class","Mixture",4,0.1333,0.1252,0.0355,1,0.1643,NA
"UCE-4792","One_class","Mixture",32,0.254,0.6479,0.1467,7,1.6306,NA
"UCE-47","One_class","Mixture",0,0,0.0413,0.01,0,0.0868,NA
"UCE-4804","One_class","Mixture",0,0,0.197,0.0677,0,0.6159,NA
"UCE-4799","One_class","Mixture",24,0.2222,0.6953,0.173,4,1.6419,NA
"UCE-4806","One_class","Mixture",8,0.25,1.3408,0.3393,1,3.479,NA
"UCE-4807","One_class","Mixture",50,0.5319,3.3126,0.6594,9,6.2101,NA
"UCE-4813","One_class","Mixture",0,0,0.0173,0.0047,0,0.0433,NA
"UCE-4808","One_class","Mixture",8,0.0851,0.0621,0.0097,2,0.2116,NA
"UCE-4810","One_class","Mixture",26,0.2453,0.7456,0.1671,4,2.1226,NA
"UCE-4816","One_class","Mixture",0,0,0.1683,0.0566,0,0.6061,NA
"UCE-4818","One_class","Mixture",14,0.1944,0.0187,0.0086,3,0.0445,NA
"UCE-4820","One_class","Mixture",0,0,0.1488,0.0792,0,0.8153,NA
"UCE-4819","One_class","Mixture",64,0.4211,1.5718,0.2714,9,2.801,NA
"UCE-4827","One_class","Mixture",22,0.3548,0.8319,0.2126,6,1.7702,NA
"UCE-4823","One_class","Mixture",36,0.2812,0.2606,0.0568,7,0.5076,NA
"UCE-4828","One_class","Mixture",0,0,0.0373,0.0123,0,0.1192,NA
"UCE-4829","One_class","Mixture",0,0,0.0995,0.036,0,0.2656,NA
"UCE-4830","One_class","Mixture",60,0.5263,1.9776,0.4321,12,4.9316,NA
"UCE-4831","One_class","Mixture",32,0.3333,1.7518,0.4526,7,4.242,NA
"UCE-4832","One_class","Mixture",8,0.2353,1.1559,0.3102,2,3.2276,NA
"UCE-4833","One_class","Mixture",54,0.4821,0.9293,0.3156,14,2.8578,NA
"UCE-4835","One_class","Mixture",52,0.4483,0.7943,0.2118,11,1.5355,NA
"UCE-4837","One_class","Mixture",36,0.2045,0.2594,0.0383,10,1.2781,NA
"UCE-4839","One_class","Mixture",4,0.0345,0.0738,0.0116,1,0.2042,NA
"UCE-4838","One_class","Mixture",32,0.2078,0.6183,0.1245,7,0.9262,NA
"UCE-4840","One_class","Mixture",26,0.2708,0.8325,0.2808,5,1.5076,NA
"UCE-483","One_class","Mixture",66,0.5,2.8134,0.4162,12,6.7187,NA
"UCE-4842","One_class","Mixture",12,0.1667,0.1512,0.0361,3,0.4086,NA
"UCE-4841","One_class","Mixture",32,0.32,0.6885,0.1841,6,2.3745,NA
"UCE-4844","One_class","Mixture",0,0,0.2173,0.0674,0,0.7306,NA
"UCE-4843","One_class","Mixture",30,0.283,1.3593,0.3898,5,2.0223,NA
"UCE-4845","One_class","Mixture",30,0.2778,0.6496,0.1599,5,1.4602,NA
"UCE-4846","One_class","Mixture",12,0.1333,0.1879,0.0473,4,0.484,NA
"UCE-4847","One_class","Mixture",0,0,0.0066,0.0019,0,0.0225,NA
"UCE-4848","One_class","Mixture",28,0.3043,0.1072,0.0344,8,0.3404,NA
"UCE-4849","One_class","Mixture",0,0,0.3265,0.1172,0,0.7223,NA
"UCE-4850","One_class","Mixture",24,0.2069,0.1603,0.048,4,0.5676,NA
"UCE-4853","One_class","Mixture",0,0,0.3893,0.0979,0,1.8432,NA
"UCE-4851","One_class","Mixture",16,0.1379,0.0213,0.0044,3,0.042,NA
"UCE-4854","One_class","Mixture",22,0.1897,0.2988,0.071,5,0.3465,NA
"UCE-4855","One_class","Mixture",44,0.4,1.032,0.212,8,1.7244,NA
"UCE-4856","One_class","Mixture",2,0.0588,0.2353,0.0695,1,0.5144,NA
"UCE-4858","One_class","Mixture",0,0,0.0641,0.0254,0,0.1693,NA
"UCE-4859","One_class","Mixture",24,0.1967,0.8415,0.1622,3,2.5253,NA
"UCE-485","One_class","Mixture",12,0.1277,0.0163,0.0048,3,0.0334,NA
"UCE-4862","One_class","Mixture",44,0.3793,0.8386,0.1763,11,1.2799,NA
"UCE-4863","One_class","Mixture",78,0.6,1.0192,0.1686,13,1.4795,NA
"UCE-4865","One_class","Mixture",26,0.2364,0.2298,0.0803,6,0.5901,NA
"UCE-4866","One_class","Mixture",0,0,0.0241,0.0066,0,0.0538,NA
"UCE-4869","One_class","Mixture",0,0,0.2873,0.0996,0,0.654,NA
"UCE-4867","One_class","Mixture",38,0.3276,0.3632,0.1013,8,0.9267,NA
"UCE-486","One_class","Mixture",42,0.4038,0.9287,0.2273,7,1.4888,NA
"UCE-4870","One_class","Mixture",2,0.0294,0.0118,0.0031,1,0.038,NA
"UCE-4871","One_class","Mixture",0,0,0.0544,0.015,0,0.1416,NA
"UCE-4874","One_class","Mixture",100,0.8065,1.5789,0.2685,23,2.2627,NA
"UCE-4881","One_class","Mixture",0,0,0.3472,0.1054,0,1.1082,NA
"UCE-4878","One_class","Mixture",70,0.4217,1.5667,0.2976,12,4.6444,NA
"UCE-4882","One_class","Mixture",20,0.2632,0.2896,0.0862,6,0.8342,NA
"UCE-487","One_class","Mixture",120,0.8824,2.0127,0.3375,25,6.0636,NA
"UCE-4883","One_class","Mixture",26,0.2653,0.2373,0.0738,5,0.8135,NA
"UCE-4885","One_class","Mixture",0,0,0.0016,6e-04,0,0.0031,NA
"UCE-4884","One_class","Mixture",60,0.4478,0.7986,0.1954,10,2.2053,NA
"UCE-4887","One_class","Mixture",8,0.093,0.0037,7e-04,3,0.0093,NA
"UCE-4888","One_class","Mixture",0,0,0.723,0.2738,0,1.7949,NA
"UCE-4891","One_class","Mixture",10,0.125,0.2899,0.0956,3,0.8227,NA
"UCE-4889","One_class","Mixture",32,0.2222,0.6152,0.1184,5,1.2807,NA
"UCE-4899","One_class","Mixture",8,0.1212,0.3462,0.1262,3,0.8895,NA
"UCE-4900","One_class","Mixture",22,0.2157,0.519,0.1222,4,1.7157,NA
"UCE-4897","One_class","Mixture",46,0.46,0.3505,0.0988,11,1.7125,NA
"UCE-4901","One_class","Mixture",10,0.1786,0.1004,0.0308,2,0.196,NA
"UCE-4902","One_class","Mixture",12,0.1071,0.0818,0.0411,3,0.2297,NA
"UCE-490","One_class","Mixture",18,0.1636,0.2947,0.0772,6,0.9688,NA
"UCE-4908","One_class","Mixture",88,0.557,2.9302,0.4933,15,5.1618,NA
"UCE-4910","One_class","Mixture",8,0.1111,0.7643,0.18,3,1.9353,NA
"UCE-4912","One_class","Mixture",0,0,0.0336,0.0109,0,0.083,NA
"UCE-4915","One_class","Mixture",10,0.1471,0.0406,0.0112,2,0.1239,NA
"UCE-4918","One_class","Mixture",0,0,0.0315,0.0146,0,0.086,NA
"UCE-4919","One_class","Mixture",2,0.0227,0.0214,0.0053,1,0.0463,NA
"UCE-4917","One_class","Mixture",58,0.3494,1.4676,0.3041,10,5.2866,NA
"UCE-4921","One_class","Mixture",0,0,0.1473,0.052,0,0.3641,NA
"UCE-491","One_class","Mixture",0,0,0.0089,0.0027,0,0.0123,NA
"UCE-4928","One_class","Mixture",2,0.1111,0.0596,0.0202,1,0.1143,NA
"UCE-4925","One_class","Mixture",50,0.5208,0.9629,0.2067,9,1.8399,NA
"UCE-4927","One_class","Mixture",42,0.3443,1.346,0.2681,7,4.3814,NA
"UCE-4929","One_class","Mixture",2,0.0588,0.0031,8e-04,1,0.0057,NA
"UCE-4930","One_class","Mixture",0,0,0.1162,0.0406,0,0.2448,NA
"UCE-492","One_class","Mixture",82,0.5,0.3007,0.0834,17,0.8175,NA
"UCE-4931","One_class","Mixture",16,0.16,0.2198,0.0829,5,0.4579,NA
"UCE-4932","One_class","Mixture",34,0.3333,4.1811,0.819,8,11.4027,NA
"UCE-4933","One_class","Mixture",24,0.2143,0.2636,0.0504,6,1.0598,NA
"UCE-4935","One_class","Mixture",2,0.0625,0.3552,0.1233,1,1.0586,NA
"UCE-4939","One_class","Mixture",60,0.5172,1.0712,0.2059,10,2.8424,NA
"UCE-493","One_class","Mixture",54,0.6136,1.5015,0.3085,11,2.8668,NA
"UCE-4943","One_class","Mixture",24,0.2069,0.1285,0.0439,7,0.2039,NA
"UCE-4945","One_class","Mixture",2,0.0625,0.1894,0.0748,1,0.5716,NA
"UCE-4944","One_class","Mixture",64,0.5161,2.4198,0.5065,14,9.7873,NA
"UCE-4947","One_class","Mixture",0,0,0.0414,0.0123,0,0.1078,NA
"UCE-494","One_class","Mixture",116,0.6374,2.4699,0.3398,19,5.3272,NA
"UCE-4954","One_class","Mixture",8,0.0625,0.0514,0.0158,2,0.0501,NA
"UCE-4952","One_class","Mixture",108,0.8438,2.7405,0.5114,23,8.8514,NA
"UCE-4957","One_class","Mixture",42,0.4468,0.8781,0.1951,7,1.7965,NA
