"Locus_name","tree_1","tree_2","RF_distance","nRF_distance","wRF_distance","KF_distance","SPR_distance","path_distance","geodesic_distance"
"UCE-4982","One_class","Mixture",0,0,0.0145,0.0049,0,0.0389,NA
"UCE-4976","One_class","Mixture",44,0.3385,0.8241,0.196,7,1.7778,NA
"UCE-4988","One_class","Mixture",0,0,0.2376,0.0732,0,0.4969,NA
"UCE-4983","One_class","Mixture",0,0,0.0381,0.0111,0,0.0998,NA
"UCE-4975","One_class","Mixture",58,0.5088,2.1517,0.456,12,4.1379,NA
"UCE-4989","One_class","Mixture",8,0.1026,0.1554,0.0379,3,0.76,NA
"UCE-4986","One_class","Mixture",34,0.3091,0.567,0.1609,6,1.3043,NA
"UCE-4995","One_class","Mixture",0,0,0.0724,0.0251,0,0.2076,NA
"UCE-5011","One_class","Mixture",2,0.0909,0.3408,0.1113,1,0.7152,NA
"UCE-4998","One_class","Mixture",54,0.4737,0.5785,0.1009,12,1.1586,NA
"UCE-5003","One_class","Mixture",10,0.1163,0.0812,0.0176,2,0.0966,NA
"UCE-4","One_class","Mixture",42,0.6562,0.5002,0.1235,9,1.0597,NA
"UCE-4993","One_class","Mixture",80,0.7692,1.0001,0.2155,11,1.8376,NA
"UCE-4990","One_class","Mixture",34,0.2881,0.3327,0.0981,4,0.7418,NA
"UCE-5018","One_class","Mixture",2,0.04,0.0609,0.0161,1,0.1696,NA
"UCE-5012","One_class","Mixture",10,0.1,0.0259,0.0057,2,0.0759,NA
"UCE-5008","One_class","Mixture",30,0.375,1.4961,0.3799,6,2.967,NA
"UCE-5007","One_class","Mixture",24,0.25,0.6893,0.1527,5,2.0966,NA
"UCE-5016","One_class","Mixture",20,0.1786,0.1949,0.0674,4,0.7526,NA
"UCE-5013","One_class","Mixture",44,0.4074,0.8296,0.1463,9,0.9238,NA
"UCE-5021","One_class","Mixture",40,0.3077,0.3388,0.0769,11,1.076,NA
"UCE-5028","One_class","Mixture",0,0,0.0365,0.013,0,0.0676,NA
"UCE-5025","One_class","Mixture",24,0.25,0.7383,0.1812,8,1.0819,NA
"UCE-5019","One_class","Mixture",56,0.3836,0.5908,0.1133,10,1.8425,NA
"UCE-5032","One_class","Mixture",0,0,0.0427,0.0174,0,0.0863,NA
"UCE-5029","One_class","Mixture",0,0,0.0169,0.0048,0,0.0441,NA
"UCE-5031","One_class","Mixture",2,0.0588,0.0782,0.025,1,0.1292,NA
"UCE-499","One_class","Mixture",52,0.3377,0.4456,0.0877,8,0.8993,NA
"UCE-5005","One_class","Mixture",108,0.7013,1.5999,0.2858,19,2.6107,NA
"UCE-5024","One_class","Mixture",34,0.2615,1.0259,0.2545,8,3.6026,NA
"UCE-502","One_class","Mixture",22,0.1897,0.2084,0.0385,5,0.5767,NA
"UCE-5033","One_class","Mixture",24,0.4,1.1935,0.3242,6,1.7346,NA
"UCE-5037","One_class","Mixture",0,0,0.013,0.0041,0,0.0258,NA
"UCE-5022","One_class","Mixture",26,0.2063,0.1035,0.018,5,0.2097,NA
"UCE-5040","One_class","Mixture",0,0,0.0043,0.0012,0,0.0107,NA
"UCE-5039","One_class","Mixture",44,0.3729,0.498,0.0945,8,0.807,NA
"UCE-5038","One_class","Mixture",30,0.2941,0.5714,0.0951,6,1.4814,NA
"UCE-5034","One_class","Mixture",40,0.3509,0.3091,0.0698,8,0.6657,NA
"UCE-5042","One_class","Mixture",52,0.4194,0.6565,0.1803,10,1.7362,NA
"UCE-5051","One_class","Mixture",0,0,0.0061,0.0016,0,0.0148,NA
"UCE-5050","One_class","Mixture",0,0,0.1436,0.0572,0,0.3911,NA
"UCE-5041","One_class","Mixture",54,0.4576,0.7283,0.1548,8,2.0312,NA
"UCE-5035","One_class","Mixture",82,0.494,0.906,0.1419,17,1.3129,NA
"UCE-5053","One_class","Mixture",18,0.2195,0.0121,0.0025,4,0.0217,NA
"UCE-5052","One_class","Mixture",50,0.5556,1.2768,0.2679,11,1.8327,NA
"UCE-5048","One_class","Mixture",36,0.2727,0.7283,0.1522,8,1.9199,NA
"UCE-5063","One_class","Mixture",12,0.1622,0.0334,0.008,3,0.067,NA
"UCE-5065","One_class","Mixture",8,0.129,0.0109,0.0051,2,0.0254,NA
"UCE-5074","One_class","Mixture",10,0.1136,0.0351,0.0066,3,0.0905,NA
"UCE-5062","One_class","Mixture",38,0.322,0.878,0.2087,6,2.1502,NA
"UCE-5054","One_class","Mixture",14,0.1094,0.0072,0.0014,4,0.0138,NA
"UCE-5080","One_class","Mixture",2,0.1111,0.0719,0.0224,1,0.063,NA
"UCE-5064","One_class","Mixture",68,0.5965,0.8285,0.1719,13,2.4994,NA
"UCE-5055","One_class","Mixture",44,0.3235,0.5995,0.1234,11,1.2604,NA
"UCE-5068","One_class","Mixture",30,0.3,0.4268,0.1228,4,1.0102,NA
"UCE-5086","One_class","Mixture",0,0,0.0066,0.0021,0,0.014,NA
"UCE-507","One_class","Mixture",32,0.3721,0.8556,0.2566,7,1.887,NA
"UCE-5075","One_class","Mixture",36,0.2857,0.6555,0.1236,6,1.2588,NA
"UCE-5077","One_class","Mixture",38,0.475,0.3481,0.0675,8,1.1504,NA
"UCE-5090","One_class","Mixture",18,0.2647,0.2992,0.0713,5,0.9902,NA
"UCE-5085","One_class","Mixture",18,0.1579,0.0162,0.0059,5,0.0742,NA
"UCE-5092","One_class","Mixture",0,0,0.0056,0.0015,0,0.0154,NA
"UCE-5087","One_class","Mixture",2,0.0588,1.0208,0.3345,1,2.557,NA
"UCE-5076","One_class","Mixture",6,0.0441,0.1065,0.0288,1,0.1702,NA
"UCE-5083","One_class","Mixture",40,0.3509,0.4649,0.0952,8,0.8444,NA
"UCE-5091","One_class","Mixture",20,0.2,0.841,0.2291,5,2.287,NA
"UCE-5084","One_class","Mixture",72,0.6316,0.2396,0.1008,16,1.2399,NA
"UCE-5103","One_class","Mixture",0,0,0.0042,0.0014,0,0.0056,NA
"UCE-5101","One_class","Mixture",0,0,0.1169,0.042,0,0.3109,NA
"UCE-5108","One_class","Mixture",0,0,0.0444,0.0124,0,0.1071,NA
"UCE-5106","One_class","Mixture",2,0.0909,1.3254,0.5738,1,3.6433,NA
"UCE-5093","One_class","Mixture",28,0.2333,0.2638,0.0745,5,0.5383,NA
"UCE-5107","One_class","Mixture",0,0,0.0843,0.0315,0,0.2345,NA
"UCE-5099","One_class","Mixture",30,0.3261,0.2521,0.0655,7,1.7182,NA
"UCE-5110","One_class","Mixture",4,0.1333,0.3842,0.1218,1,0.8782,NA
"UCE-5109","One_class","Mixture",2,0.0625,0.061,0.0197,1,0.1465,NA
"UCE-5095","One_class","Mixture",62,0.3563,0.8611,0.1326,11,1.966,NA
"UCE-5114","One_class","Mixture",0,0,0.0111,0.0039,0,0.0198,NA
"UCE-5096","One_class","Mixture",46,0.3108,0.6631,0.1494,7,1.5038,NA
"UCE-5116","One_class","Mixture",0,0,0.0113,0.003,0,0.0141,NA
"UCE-510","One_class","Mixture",10,0.2941,0.7029,0.1753,3,1.514,NA
"UCE-5097","One_class","Mixture",6,0.0811,0.0403,0.0098,2,0.072,NA
"UCE-5113","One_class","Mixture",20,0.2273,0.2685,0.0718,3,0.4429,NA
"UCE-5100","One_class","Mixture",20,0.1887,0.1152,0.0194,5,0.1631,NA
"UCE-512","One_class","Mixture",0,0,0.0392,0.0123,0,0.0927,NA
"UCE-5102","One_class","Mixture",90,0.5921,1.8229,0.2895,14,3.5017,NA
"UCE-5123","One_class","Mixture",0,0,0.0165,0.0041,0,0.0568,NA
"UCE-5136","One_class","Mixture",0,0,0.0348,0.0113,0,0.0804,NA
"UCE-5130","One_class","Mixture",0,0,0.3288,0.1177,0,0.7142,NA
"UCE-5119","One_class","Mixture",30,0.3333,0.1271,0.0229,6,0.4174,NA
"UCE-5125","One_class","Mixture",8,0.0606,0.0517,0.0106,1,0.0948,NA
"UCE-5120","One_class","Mixture",58,0.5918,0.7366,0.149,11,1.0183,NA
"UCE-5132","One_class","Mixture",22,0.2,0.5029,0.1199,7,0.9936,NA
"UCE-5145","One_class","Mixture",2,0.0588,0.0746,0.0219,1,0.2239,NA
"UCE-5141","One_class","Mixture",16,0.1569,0.2295,0.047,4,0.9515,NA
"UCE-5146","One_class","Mixture",32,0.3265,0.2529,0.0548,7,0.4479,NA
"UCE-5133","One_class","Mixture",8,0.0678,0.2077,0.1201,2,0.6904,NA
"UCE-5153","One_class","Mixture",0,0,0.0893,0.0332,0,0.1711,NA
"UCE-5148","One_class","Mixture",2,0.0625,0.2377,0.0943,1,0.7784,NA
"UCE-5142","One_class","Mixture",18,0.15,0.5765,0.1394,6,0.7647,NA
"UCE-5135","One_class","Mixture",84,0.6,1.3348,0.2448,15,3.4282,NA
"UCE-5157","One_class","Mixture",4,0.2,0.2219,0.0669,1,0.3681,NA
"UCE-5144","One_class","Mixture",56,0.4308,1.06,0.2571,12,2.8569,NA
"UCE-5147","One_class","Mixture",80,0.678,4.4056,1.2937,16,23.4221,NA
"UCE-5162","One_class","Mixture",2,0.125,0.7383,0.2794,1,1.6845,NA
"UCE-5129","One_class","Mixture",86,0.5244,0.9368,0.1518,18,2.0445,NA
"UCE-5161","One_class","Mixture",0,0,0.0038,0.0013,0,0.0053,NA
"UCE-513","One_class","Mixture",22,0.1375,0.0958,0.0255,3,0.3393,NA
"UCE-511","One_class","Mixture",32,0.32,0.1143,0.0194,7,0.1607,NA
"UCE-5155","One_class","Mixture",20,0.1538,0.4599,0.1405,4,0.6686,NA
"UCE-5156","One_class","Mixture",52,0.4262,0.7338,0.1375,5,1.1199,NA
"UCE-5165","One_class","Mixture",16,0.1481,0.271,0.0638,6,1.0969,NA
"UCE-5167","One_class","Mixture",36,0.3333,0.2402,0.0809,7,1.5751,NA
"UCE-516","One_class","Mixture",12,0.1538,0.2507,0.081,1,0.3707,NA
"UCE-5186","One_class","Mixture",0,0,0.1148,0.0554,0,0.2569,NA
"UCE-5173","One_class","Mixture",48,0.4138,1.4542,0.2708,10,2.6488,NA
"UCE-5176","One_class","Mixture",58,0.537,1.4717,0.3004,12,3.7644,NA
"UCE-5175","One_class","Mixture",34,0.2576,0.236,0.0631,11,0.6856,NA
"UCE-5182","One_class","Mixture",0,0,7e-04,2e-04,0,0.0013,NA
"UCE-5178","One_class","Mixture",30,0.2586,0.4512,0.1105,5,1.2197,NA
"UCE-5172","One_class","Mixture",58,0.5,0.8441,0.1844,12,2.7424,NA
"UCE-517","One_class","Mixture",34,0.3953,0.9047,0.1775,6,1.3077,NA
"UCE-5185","One_class","Mixture",36,0.3273,0.7014,0.2505,10,1.7767,NA
"UCE-5187","One_class","Mixture",0,0,0.0531,0.0199,0,0.1384,NA
"UCE-5158","One_class","Mixture",76,0.4368,1.285,0.242,12,2.733,NA
"UCE-5181","One_class","Mixture",56,0.4516,1.0088,0.2548,10,2.5006,NA
"UCE-5189","One_class","Mixture",32,0.32,0.8944,0.2201,7,2.5087,NA
"UCE-5193","One_class","Mixture",0,0,0.1265,0.0594,0,0.3245,NA
"UCE-5190","One_class","Mixture",34,0.2881,1.2072,0.222,7,4.0226,NA
"UCE-5192","One_class","Mixture",0,0,0.002,8e-04,0,0.0033,NA
"UCE-518","One_class","Mixture",12,0.1154,0.2125,0.0483,4,1.102,NA
"UCE-5196","One_class","Mixture",28,0.2917,0.2986,0.0826,6,0.503,NA
"UCE-5188","One_class","Mixture",70,0.5224,1.9023,0.3647,12,4.0106,NA
"UCE-519","One_class","Mixture",30,0.3488,0.4619,0.1166,4,1.1712,NA
"UCE-5211","One_class","Mixture",4,0.1333,0.1439,0.0435,1,0.2747,NA
"UCE-5202","One_class","Mixture",6,0.0769,0.0099,0.0023,1,0.0216,NA
"UCE-5210","One_class","Mixture",20,0.3448,0.4595,0.1153,6,0.6065,NA
"UCE-5214","One_class","Mixture",0,0,0.0615,0.0266,0,0.2602,NA
"UCE-5219","One_class","Mixture",0,0,0.3941,0.1211,0,0.9973,NA
"UCE-5225","One_class","Mixture",4,0.2222,0.381,0.1178,1,0.5043,NA
"UCE-5200","One_class","Mixture",42,0.3281,0.5536,0.1403,10,1.2027,NA
"UCE-5220","One_class","Mixture",2,0.1111,0.2842,0.1146,1,0.3846,NA
"UCE-5208","One_class","Mixture",38,0.3725,0.8826,0.2004,7,3.3549,NA
"UCE-520","One_class","Mixture",54,0.5094,0.5709,0.1924,11,2.0099,NA
"UCE-5227","One_class","Mixture",4,0.125,0.0496,0.0179,1,0.1722,NA
"UCE-5228","One_class","Mixture",4,0.1429,0.2053,0.0642,1,0.6011,NA
"UCE-5223","One_class","Mixture",2,0.0625,0.0521,0.0176,1,0.1216,NA
"UCE-5218","One_class","Mixture",72,0.5538,0.8074,0.1121,13,0.9473,NA
"UCE-5224","One_class","Mixture",48,0.4528,0.5835,0.1814,11,3.0941,NA
"UCE-5221","One_class","Mixture",44,0.4151,1.5382,0.3365,10,5.7571,NA
"UCE-5215","One_class","Mixture",80,0.6452,1.3301,0.2213,12,2.0282,NA
"UCE-5234","One_class","Mixture",8,0.2857,1.6275,0.7423,1,4.3706,NA
"UCE-5205","One_class","Mixture",34,0.4359,0.0836,0.019,8,0.2607,NA
"UCE-5231","One_class","Mixture",50,0.5319,0.9239,0.181,9,2.1598,NA
"UCE-5235","One_class","Mixture",12,0.1277,0.0219,0.0072,2,0.0698,NA
"UCE-5239","One_class","Mixture",0,0,0.1618,0.0508,0,0.3809,NA
"UCE-5244","One_class","Mixture",6,0.0769,0.2196,0.085,3,0.6879,NA
"UCE-5238","One_class","Mixture",32,0.3019,0.2152,0.0788,4,0.4617,NA
"UCE-5255","One_class","Mixture",22,0.2895,0.1747,0.0414,5,0.2392,NA
"UCE-5251","One_class","Mixture",14,0.1321,0.1051,0.0275,2,0.1544,NA
"UCE-5258","One_class","Mixture",4,0.125,0.0678,0.0227,1,0.0889,NA
"UCE-5243","One_class","Mixture",38,0.4634,0.5424,0.0974,8,1.1796,NA
"UCE-5268","One_class","Mixture",4,0.25,0.0824,0.0306,1,0.1269,NA
"UCE-5250","One_class","Mixture",62,0.4697,0.6812,0.1391,14,1.5023,NA
"UCE-5261","One_class","Mixture",24,0.2143,0.7903,0.1727,5,1.5984,NA
"UCE-5269","One_class","Mixture",4,0.1667,0.1471,0.0352,1,0.1884,NA
"UCE-5260","One_class","Mixture",36,0.3103,0.5419,0.1035,6,1.1166,NA
"UCE-5259","One_class","Mixture",38,0.3725,1.147,0.2166,9,2.1237,NA
"UCE-5256","One_class","Mixture",12,0.1132,0.0866,0.0291,3,0.1604,NA
"UCE-5240","One_class","Mixture",60,0.411,1.464,0.2627,13,2.5235,NA
"UCE-5263","One_class","Mixture",0,0,0.0505,0.0084,0,0.2173,NA
"UCE-5265","One_class","Mixture",18,0.1698,0.3736,0.1026,4,0.9892,NA
"UCE-5277","One_class","Mixture",10,0.1282,0.294,0.0616,2,0.8845,NA
"UCE-5287","One_class","Mixture",0,0,0.0346,0.01,0,0.0352,NA
"UCE-5272","One_class","Mixture",50,0.431,2.7173,0.5388,7,7.7816,NA
"UCE-5275","One_class","Mixture",28,0.25,0.2155,0.0546,8,0.2887,NA
"UCE-5278","One_class","Mixture",48,0.4528,0.9409,0.1892,8,1.6996,NA
"UCE-5273","One_class","Mixture",18,0.1957,0.3159,0.0951,3,0.7729,NA
"UCE-5280","One_class","Mixture",18,0.2045,0.4578,0.0996,5,1.5442,NA
"UCE-5284","One_class","Mixture",10,0.2381,0.0026,7e-04,3,0.0057,NA
"UCE-5289","One_class","Mixture",4,0.1111,0.0332,0.0088,1,0.045,NA
"UCE-527","One_class","Mixture",50,0.4902,0.4708,0.1441,12,1.2465,NA
"UCE-5288","One_class","Mixture",10,0.1667,0.0547,0.0152,2,0.2406,NA
"UCE-5286","One_class","Mixture",16,0.1702,0.227,0.0923,3,0.4724,NA
"UCE-526","One_class","Mixture",80,0.4878,1.2356,0.2983,12,3.3792,NA
"UCE-5293","One_class","Mixture",0,0,0.1052,0.0308,0,0.3064,NA
"UCE-5292","One_class","Mixture",44,0.44,0.7596,0.1839,11,1.3122,NA
"UCE-5294","One_class","Mixture",0,0,1.103,0.2945,0,3.057,NA
"UCE-5291","One_class","Mixture",20,0.1754,0.1862,0.0569,4,0.3126,NA
"UCE-5290","One_class","Mixture",6,0.0625,0.1546,0.0612,2,0.5249,NA
"UCE-528","One_class","Mixture",14,0.1373,0.0619,0.0189,2,0.1537,NA
"UCE-529","One_class","Mixture",0,0,0.1325,0.0603,0,0.4395,NA
"UCE-5295","One_class","Mixture",38,0.322,1.6267,0.2304,8,5.2334,NA
"UCE-5300","One_class","Mixture",4,0.2,0.6348,0.1801,1,1.0815,NA
"UCE-5301","One_class","Mixture",6,0.0968,0.3207,0.1186,3,0.4791,NA
"UCE-5315","One_class","Mixture",0,0,0.0512,0.0182,0,0.1316,NA
"UCE-5316","One_class","Mixture",0,0,0.0384,0.0116,0,0.0998,NA
"UCE-5319","One_class","Mixture",0,0,0.0136,0.0033,0,0.0235,NA
"UCE-5314","One_class","Mixture",46,0.4035,1.6796,0.3742,5,3.189,NA
"UCE-5296","One_class","Mixture",12,0.1224,0.1066,0.0203,3,0.1881,NA
"UCE-5313","One_class","Mixture",56,0.5833,0.9794,0.1846,12,2.3686,NA
"UCE-5311","One_class","Mixture",54,0.4091,1.2673,0.2399,12,2.7264,NA
"UCE-5322","One_class","Mixture",0,0,0.007,0.0019,0,0.0147,NA
"UCE-52","One_class","Mixture",28,0.2373,0.1154,0.0437,6,0.323,NA
"UCE-5321","One_class","Mixture",20,0.2,0.1038,0.0317,6,0.1887,NA
"UCE-5331","One_class","Mixture",0,0,0.0898,0.0289,0,0.2209,NA
"UCE-5327","One_class","Mixture",52,0.5652,1.221,0.2349,9,2.2589,NA
"UCE-5343","One_class","Mixture",0,0,0.0152,0.0045,0,0.023,NA
"UCE-532","One_class","Mixture",68,0.5862,2.6851,0.4716,13,5.4586,NA
"UCE-533","One_class","Mixture",0,0,0.0195,0.0062,0,0.0822,NA
"UCE-5328","One_class","Mixture",18,0.1429,0.3996,0.0846,4,0.9159,NA
"UCE-5334","One_class","Mixture",20,0.1786,0.0486,0.0093,6,0.0832,NA
"UCE-5340","One_class","Mixture",70,0.6481,2.2512,0.4032,14,6.0239,NA
"UCE-5345","One_class","Mixture",8,0.0851,0.1601,0.0341,3,0.4982,NA
"UCE-5349","One_class","Mixture",0,0,0.728,0.2812,0,2.3078,NA
"UCE-5332","One_class","Mixture",40,0.3636,1.2981,0.3228,8,2.2975,NA
"UCE-5348","One_class","Mixture",38,0.4419,0.6654,0.1697,7,1.5013,NA
"UCE-5346","One_class","Mixture",34,0.3148,1.0776,0.2157,8,2.5243,NA
"UCE-5356","One_class","Mixture",0,0,0.0516,0.0156,0,0.1266,NA
"UCE-535","One_class","Mixture",0,0,0.0087,0.0026,0,0.0125,NA
"UCE-5366","One_class","Mixture",0,0,0.0494,0.0167,0,0.1498,NA
"UCE-5344","One_class","Mixture",52,0.3714,0.7449,0.1354,11,2.4259,NA
"UCE-5368","One_class","Mixture",2,0.1111,0.0231,0.009,1,0.0364,NA
"UCE-5377","One_class","Mixture",0,0,0.0643,0.0258,0,0.1509,NA
"UCE-5371","One_class","Mixture",0,0,0.0151,0.0053,0,0.0225,NA
"UCE-5364","One_class","Mixture",20,0.2041,0.3223,0.0682,4,0.5092,NA
"UCE-5369","One_class","Mixture",14,0.14,0.0874,0.0212,3,0.1321,NA
"UCE-5379","One_class","Mixture",8,0.2667,0.2926,0.0886,2,0.5583,NA
"UCE-5385","One_class","Mixture",0,0,0.1372,0.0431,0,0.2822,NA
"UCE-5380","One_class","Mixture",0,0,0.9354,0.4106,0,2.0556,NA
"UCE-534","One_class","Mixture",54,0.375,1.1488,0.2737,8,2.143,NA
"UCE-5382","One_class","Mixture",2,0.0588,0.0507,0.015,1,0.091,NA
"UCE-538","One_class","Mixture",48,0.4615,0.1996,0.0629,11,0.4907,NA
"UCE-5397","One_class","Mixture",0,0,0.0104,0.0041,0,0.0227,NA
"UCE-5361","One_class","Mixture",10,0.0641,0.1789,0.0385,3,0.4874,NA
"UCE-5390","One_class","Mixture",26,0.2889,0.2452,0.0671,2,1.2038,NA
"UCE-5391","One_class","Mixture",80,0.6349,0.386,0.0907,17,0.7103,NA
"UCE-5381","One_class","Mixture",40,0.3774,0.9137,0.2327,8,1.4914,NA
"UCE-5393","One_class","Mixture",60,0.566,0.2334,0.0798,14,0.783,NA
"UCE-5347","One_class","Mixture",18,0.1607,0.0947,0.0196,4,0.234,NA
"UCE-5396","One_class","Mixture",56,0.5385,1.8856,0.4766,11,2.5697,NA
"UCE-5394","One_class","Mixture",48,0.4898,2.1949,0.738,9,9.3263,NA
"UCE-5383","One_class","Mixture",42,0.35,0.8606,0.1739,8,1.6102,NA
"UCE-5395","One_class","Mixture",92,0.7188,2.1956,0.3698,16,3.7511,NA
"UCE-5387","One_class","Mixture",82,0.6406,1.0865,0.1694,16,1.6306,NA
"UCE-5402","One_class","Mixture",0,0,0.1252,0.0362,0,0.3889,NA
"UCE-5392","One_class","Mixture",44,0.3284,0.0526,0.0269,9,0.1612,NA
"UCE-539","One_class","Mixture",48,0.4364,0.2815,0.0652,10,0.6031,NA
"UCE-53","One_class","Mixture",22,0.1897,0.0706,0.0125,4,0.1599,NA
"UCE-5404","One_class","Mixture",0,0,0.0784,0.0313,0,0.18,NA
"UCE-5400","One_class","Mixture",0,0,0.0014,5e-04,0,0.0037,NA
"UCE-5401","One_class","Mixture",64,0.5614,2.0729,0.352,15,3.6221,NA
"UCE-5409","One_class","Mixture",0,0,0.0249,0.0136,0,0.0502,NA
"UCE-5416","One_class","Mixture",0,0,0.0324,0.0121,0,0.0618,NA
"UCE-5418","One_class","Mixture",4,0.0667,0.1832,0.0923,2,0.3759,NA
"UCE-5407","One_class","Mixture",48,0.5,1.1895,0.3634,10,3.5318,NA
"UCE-5405","One_class","Mixture",38,0.3393,1.2516,0.2181,7,1.7729,NA
"UCE-540","One_class","Mixture",40,0.3125,0.3962,0.092,9,0.8734,NA
"UCE-5412","One_class","Mixture",8,0.0851,0.0141,0.0044,2,0.0274,NA
"UCE-5425","One_class","Mixture",58,0.5088,0.4943,0.0932,12,0.9782,NA
"UCE-5422","One_class","Mixture",18,0.1579,0.8677,0.3326,4,4.091,NA
"UCE-5427","One_class","Mixture",30,0.2727,0.1064,0.0346,7,0.3125,NA
"UCE-5433","One_class","Mixture",46,0.46,0.6744,0.1228,11,1.0338,NA
"UCE-5426","One_class","Mixture",60,0.5263,1.1871,0.2212,13,2.9986,NA
"UCE-5410","One_class","Mixture",94,0.6351,1.2543,0.2352,15,1.948,NA
"UCE-541","One_class","Mixture",58,0.4462,1.1424,0.2353,10,1.2759,NA
"UCE-5411","One_class","Mixture",80,0.5128,0.7827,0.1399,10,2.0498,NA
"UCE-5440","One_class","Mixture",44,0.3793,0.5656,0.1077,10,0.9484,NA
"UCE-5445","One_class","Mixture",12,0.1304,0.0141,0.0041,4,0.0276,NA
"UCE-5429","One_class","Mixture",14,0.1296,0.0656,0.0233,3,0.1609,NA
"UCE-542","One_class","Mixture",46,0.4259,0.6849,0.1193,8,1.2125,NA
"UCE-5447","One_class","Mixture",4,0.08,0.0144,0.0043,1,0.0335,NA
"UCE-5451","One_class","Mixture",0,0,0.5999,0.1982,0,1.438,NA
"UCE-5450","One_class","Mixture",0,0,0.404,0.155,0,1.0548,NA
"UCE-5441","One_class","Mixture",14,0.1667,0.2216,0.0664,5,0.5959,NA
"UCE-5442","One_class","Mixture",20,0.2381,0.1057,0.0285,4,0.208,NA
"UCE-5443","One_class","Mixture",0,0,0.0138,0.0079,0,0.0415,NA
"UCE-5462","One_class","Mixture",0,0,0.0233,0.0095,0,0.0464,NA
"UCE-5456","One_class","Mixture",30,0.2586,0.5265,0.1135,7,1.7147,NA
"UCE-5459","One_class","Mixture",0,0,0.034,0.0109,0,0.0693,NA
"UCE-544","One_class","Mixture",40,0.3704,2.0784,0.3824,8,3.9498,NA
"UCE-5446","One_class","Mixture",12,0.1034,0.4115,0.0923,4,1.6014,NA
"UCE-5463","One_class","Mixture",0,0,0.0835,0.0243,0,0.2192,NA
"UCE-5469","One_class","Mixture",0,0,0.0476,0.0161,0,0.0952,NA
"UCE-5457","One_class","Mixture",16,0.16,0.3663,0.0691,4,1.4474,NA
"UCE-5471","One_class","Mixture",0,0,0.004,0.0016,0,0.0088,NA
"UCE-5475","One_class","Mixture",36,0.3396,1.4463,0.3127,8,2.6236,NA
"UCE-546","One_class","Mixture",8,0.0714,0.0272,0.0058,3,0.0904,NA
"UCE-5479","One_class","Mixture",0,0,0.0072,0.0021,0,0.0154,NA
"UCE-5487","One_class","Mixture",0,0,0.0028,8e-04,0,0.0042,NA
"UCE-5473","One_class","Mixture",6,0.0566,0.2138,0.0557,2,0.7365,NA
"UCE-5478","One_class","Mixture",48,0.5333,0.9858,0.207,8,2.8654,NA
"UCE-545","One_class","Mixture",2,0.0179,0.2561,0.0423,1,0.7574,NA
"UCE-5480","One_class","Mixture",0,0,4e-04,1e-04,0,7e-04,NA
"UCE-5477","One_class","Mixture",26,0.2653,0.29,0.1164,6,0.8762,NA
"UCE-5464","One_class","Mixture",96,0.5854,3.7996,2.7922,14,25.4047,NA
"UCE-547","One_class","Mixture",78,0.6964,0.818,0.1339,12,1.5985,NA
"UCE-5489","One_class","Mixture",40,0.3226,0.121,0.0405,6,0.2301,NA
"UCE-5495","One_class","Mixture",0,0,0.5878,0.1973,0,1.54,NA
"UCE-5481","One_class","Mixture",90,0.5769,1.3451,0.2803,17,2.6386,NA
"UCE-548","One_class","Mixture",34,0.34,0.3225,0.104,8,0.5346,NA
"UCE-549","One_class","Mixture",0,0,0.2671,0.0932,0,0.915,NA
"UCE-5512","One_class","Mixture",0,0,0.1598,0.0684,0,0.4196,NA
"UCE-54","One_class","Mixture",0,0,0.0574,0.0213,0,0.0912,NA
"UCE-5490","One_class","Mixture",24,0.2182,0.4315,0.0883,5,1.0829,NA
"UCE-5476","One_class","Mixture",76,0.5135,0.945,0.1637,14,2.1063,NA
"UCE-5497","One_class","Mixture",30,0.2542,0.9434,0.217,3,2.4107,NA
"UCE-5496","One_class","Mixture",54,0.4821,0.6702,0.1192,10,4.0107,NA
"UCE-5508","One_class","Mixture",0,0,0.0676,0.0213,0,0.1472,NA
"UCE-5500","One_class","Mixture",4,0.0385,0.0672,0.0112,1,0.0924,NA
"UCE-5505","One_class","Mixture",14,0.1373,0.3262,0.0951,5,1.3336,NA
"UCE-5494","One_class","Mixture",24,0.169,0.3156,0.0696,5,0.8769,NA
"UCE-5524","One_class","Mixture",0,0,0.1202,0.0377,0,0.3165,NA
"UCE-5522","One_class","Mixture",0,0,0.0856,0.0287,0,0.243,NA
"UCE-5510","One_class","Mixture",80,0.6667,0.8625,0.1539,14,1.9933,NA
"UCE-5518","One_class","Mixture",38,0.3393,0.5326,0.1211,8,1.2711,NA
"UCE-5498","One_class","Mixture",76,0.5672,0.7197,0.163,15,1.9786,NA
"UCE-5521","One_class","Mixture",18,0.1915,0.665,0.165,4,1.3189,NA
"UCE-5531","One_class","Mixture",22,0.2821,0.338,0.0779,6,1.0318,NA
"UCE-5538","One_class","Mixture",0,0,0.237,0.0751,0,0.8073,NA
"UCE-5514","One_class","Mixture",28,0.3111,0.1783,0.0397,6,0.3469,NA
"UCE-5542","One_class","Mixture",0,0,0.0109,0.0042,0,0.0133,NA
"UCE-554","One_class","Mixture",0,0,0.0443,0.0118,0,0.1258,NA
"UCE-5534","One_class","Mixture",38,0.3725,0.4741,0.126,10,1.2312,NA
"UCE-5532","One_class","Mixture",14,0.1429,0.1854,0.0399,3,0.394,NA
"UCE-5541","One_class","Mixture",2,0.0189,0.0193,0.0051,1,0.0596,NA
